collection.site,maternal.id,seed.1,seed.2,seed.3,seed.4,seed.5,seed.6,seed.7,seed.8,seed.9,seed.10,seed.11,seed.12,seed.13,seed.14,seed.15,seed.16,seed.17,seed.18,seed.19,seed.20
Karab,1708,0.06195,0.07694,0.1223,0.0807,0.0771,0.11591,0.11174,0.07415,0.09683,0.10691,0.10044,0.10019,0.12189,0.12042,0.10126,0.10502,0.10551,0.08095,0.05229,0.07571
Karab,1709,0.12668,0.09909,0.11002,0.10932,0.08082,0.09909,0.10661,0.10559,0.11125,0.11247,0.08674,0.06359,0.10494,0.10481,0.118,0.03651,0.09298,0.11073,0.11729,0.10456
Karab,1710,0.15626,0.13847,0.11545,0.107,0.13086,0.11515,0.1474,0.12146,0.15834,0.16673,0.11616,0.14704,0.14442,0.15204,0.13687,0.12152,0.14395,0.1327,0.13716,0.15287
Karab,1711,0.07561,0.08448,0.07444,0.08537,0.07332,0.10317,0.08933,0.07583,0.13039,0.08113,0.10451,0.12571,0.10149,0.08917,0.07773,0.10624,0.10612,0.14166,0.1199,0.1136
Karab,1712,0.07499,0.06739,0.12692,0.05236,0.09018,0.07908,0.09962,0.06288,0.12207,0.08234,0.0992,0.09861,0.06839,0.07315,0.09945,0.1088,0.10037,0.10671,0.0815,0.1164
Karab,1713,0.1225,0.09799,0.10998,0.15014,0.15208,0.12229,0.13318,0.12176,0.14155,0.11972,0.12543,0.11417,0.11574,0.12391,0.11799,0.12632,0.13962,0.1092,0.14485,0.11511
Karab,1714,0.03664,0.09476,0.11651,0.10071,0.11504,0.08961,0.11768,0.0744,0.09108,0.10717,0.08689,0.09916,0.09204,0.08572,0.0772,0.07911,0.09285,0.08542,0.11099,0.13392
Karab,1715,0.15896,0.15175,0.14454,0.14792,0.1359,0.15571,0.14512,0.13642,0.14928,0.1383,0.11499,0.15493,0.1446,0.15298,0.12129,0.13006,0.14356,0.19285,0.13928,0.12142
Karab,1717,0.11372,0.08857,0.1354,0.1062,0.0893,0.07498,0.10216,0.10991,0.04555,0.08003,0.10013,0.12029,0.09552,0.1108,0.08649,0.06644,0.09098,0.09693,0.09592,0.12192
Karab,1718,0.11231,0.12051,0.15273,0.1345,0.14101,0.11751,0.13933,0.1588,0.1506,0.12725,0.1353,0.10499,0.16056,0.15104,0.14841,0.12864,0.13501,0.15866,0.13164,0.16093
Karab,1719,0.06752,0.08743,0.09978,0.07061,0.10451,0.10766,0.13794,0.10582,0.11331,0.11462,0.10825,0.09202,0.10168,0.08618,0.12047,0.09833,0.06502,0.06956,0.08072,0.06338
Karab,1720,0.14902,0.15909,0.15123,0.16467,0.16946,0.14015,0.14294,0.11385,0.14802,0.17439,0.13786,0.12771,0.14387,0.11092,0.14716,0.1215,0.13987,0.13908,0.1325,0.13651
Karab,1721,0.1173,0.07777,0.07285,0.10755,0.05469,0.09923,0.07658,0.0674,0.11567,0.07533,0.09971,0.08155,0.11596,0.09876,0.07314,0.13575,0.10688,0.09206,0.0999,0.10592
Karab,1722,0.11749,0.14737,0.15474,0.12458,0.13196,0.16285,0.13529,0.15894,0.14093,0.13449,0.15409,0.14816,0.11612,0.14664,0.13977,0.16473,0.11865,0.13449,0.17847,0.14093
Karab,1723,0.11444,0.14149,0.12742,0.14382,0.13754,0.13682,0.10618,0.14556,0.14879,0.13287,0.12018,0.16094,0.13101,0.10372,0.13436,0.13694,0.13305,0.11785,0.13143,0.14388
Karab,1724,0.10974,0.16961,0.13406,0.14142,0.13468,0.12199,0.12538,0.13518,0.1308,0.154,0.15287,0.1166,0.16001,0.14282,0.12491,0.11581,0.10402,0.13395,0.1399,0.13041
Karab,1726,0.16336,0.13637,0.12312,0.11453,0.1509,0.13529,0.13501,0.1315,0.14202,0.12863,0.14453,0.13737,0.12613,0.13092,0.13637,0.15348,0.10085,0.12828,0.11317,0.1315
