collection.site,maternal.id,seed.1,seed.2,seed.3,seed.4,seed.5,seed.6,seed.7,seed.8,seed.9,seed.10,seed.11,seed.12,seed.13,seed.14,seed.15,seed.16,seed.17,seed.18,seed.19,seed.20
Destek,1339,0.11023,0.10869,0.11237,0.11976,0.1083,0.10377,0.10546,0.10658,0.10537,0.10736,0.11152,0.10649,0.0921,0.09783,0.08552,0.11044,0.10519,0.09991,0.10528,0.08968
Destek,1340,0.11858,0.11652,0.12303,0.11899,0.10632,0.1147,0.09585,0.12074,0.11282,0.12113,0.10241,0.10905,0.11397,0.11845,0.12014,0.11803,0.10348,0.11407,0.11194,0.13313
Destek,1341,0.11184,0.09053,0.08865,0.07315,0.11264,0.07994,0.09732,0.09765,0.07001,0.10027,0.07886,0.05853,0.07943,0.08402,0.08898,0.07905,0.07863,0.08931,0.0873,0.06289
Destek,1342,0.10593,0.12143,0.09502,0.11439,0.12345,0.09902,0.10336,0.11713,0.11094,0.0965,0.11258,0.11157,0.10332,0.10825,0.09692,0.13625,0.09266,0.11755,0.11962,0.10542
Destek,1343,0.12305,0.13093,0.11664,0.11904,0.12004,0.11062,0.11043,0.10351,0.11189,0.11351,0.0993,0.11328,0.11857,0.12089,0.11676,0.12019,0.11877,0.10884,0.10205,0.13027
Destek,1344,0.11427,0.11248,0.11176,0.12013,0.09957,0.12146,0.09895,0.11609,0.10614,0.11047,0.11724,0.11986,0.09344,0.11489,0.11406,0.12328,0.12181,0.10264,0.11494,0.1167
Destek,1345,0.11675,0.11267,0.1365,0.13983,0.12943,0.12375,0.11787,0.11581,0.11211,0.11387,0.13493,0.10893,0.1157,0.11252,0.12674,0.12416,0.12528,0.13041,0.12749,0.1178
Destek,1347,0.13035,0.11904,0.09981,0.13982,0.10905,0.14537,0.12355,0.1055,0.122,0.12074,0.1382,0.11408,0.10794,0.12895,0.11586,0.11674,0.10143,0.14818,0.10624,0.12799
Destek,1348,0.11143,0.12338,0.12407,0.10189,0.08401,0.11257,0.09455,0.10182,0.10774,0.10971,0.10327,0.11384,0.10661,0.09782,0.10513,0.11756,0.10991,0.12993,0.10254,0.09273
Destek,1352,0.11481,0.11785,0.12023,0.11477,0.1006,0.10772,0.1127,0.10537,0.12552,0.1136,0.10454,0.11512,0.10067,0.11014,0.1042,0.14649,0.11408,0.11909,0.11273,0.11754
