collection.site,maternal.id,seed.1,seed.2,seed.3,seed.4,seed.5,seed.6,seed.7,seed.8,seed.9,seed.10,seed.11,seed.12,seed.13,seed.14,seed.15,seed.16,seed.17,seed.18,seed.19,seed.20
Cudi2,967,0.12561,0.10252,0.12451,0.15365,0.15124,0.15799,0.13548,0.13866,0.15585,0.14969,0.11887,0.13976,0.13729,0.14735,0.10634,0.12905,0.14281,0.13898,0.14592,0.14631
Cudi2,968,0.16761,0.13417,0.14863,0.14238,0.15072,0.13905,0.13028,0.13687,0.13768,0.14948,0.15192,0.14867,0.13097,0.13516,0.14029,0.14762,0.14315,0.15876,0.14542,0.1278
Cudi2,969,0.15564,0.16031,0.14885,0.14927,0.16173,0.117,0.16406,0.12613,0.1187,0.14496,0.1175,0.17057,0.16675,0.16675,0.15408,0.16293,0.14991,0.17517,0.14793,0.1671
Cudi2,970,0.19633,0.20166,0.20035,0.2034,0.19867,0.19367,0.19176,0.20324,0.22705,0.21172,0.19845,0.17866,0.17534,0.19753,0.1978,0.20106,0.19894,0.20905,0.24489,0.2028
Cudi2,971,0.13638,0.16616,0.12523,0.1526,0.1732,0.15095,0.17529,0.14664,0.13612,0.13955,0.16445,0.15178,0.13948,0.12009,0.14759,0.141,0.13118,0.17611,0.14912,0.12953
Cudi2,972,0.16076,0.13893,0.13813,0.16171,0.15072,0.14381,0.15221,0.16297,0.12932,0.14496,0.15038,0.13752,0.16133,0.14698,0.13347,0.1445,0.13531,0.14649,0.13744,0.14328
Cudi2,973,0.13877,0.13294,0.14299,0.14058,0.13754,0.13994,0.14192,0.11235,0.12465,0.14903,0.15641,0.14518,0.14983,0.11011,0.15925,0.12775,0.1477,0.13663,0.14647,0.13604
Cudi2,974,0.13649,0.14432,0.14766,0.1572,0.13597,0.1449,0.13172,0.14833,0.14911,0.13559,0.14911,0.1469,0.14173,0.13158,0.1665,0.13931,0.14609,0.1474,0.16008,0.14388
Cudi2,975,0.1416,0.16214,0.13706,0.13694,0.13461,0.12705,0.14504,0.14053,0.14454,0.14969,0.14183,0.13931,0.13526,0.16222,0.1508,0.13656,0.15935,0.15397,0.15279,0.13435
Cudi2,976,0.14899,0.14042,0.13953,0.13061,0.14205,0.13659,0.11783,0.13068,0.13579,0.14982,0.13859,0.12429,0.1378,0.15051,0.13428,0.12533,0.13693,0.13586,0.13379,0.15258
Cudi2,977,0.15635,0.14773,0.13819,0.14261,0.15478,0.12124,0.14389,0.13185,0.16539,0.1582,0.16283,0.12295,0.15599,0.14773,0.12601,0.178,0.14667,0.18149,0.17145,0.14994
Cudi2,978,0.13478,0.12355,0.14323,0.13516,0.13448,0.14763,0.15579,0.12696,0.13499,0.14405,0.1569,0.14076,0.13328,0.16907,0.13802,0.13978,0.15259,0.16976,0.13119,0.14541
Cudi2,979,0.14638,0.13246,0.14184,0.1632,0.13846,0.15115,0.15279,0.14774,0.16511,0.14428,0.14515,0.16122,0.16405,0.14989,0.16327,0.14767,0.16354,0.14784,0.14474,0.14928
Cudi2,980,0.16774,0.14472,0.16091,0.16091,0.12074,0.13678,0.15941,0.13479,0.15496,0.13138,0.14075,0.17711,0.15901,0.14551,0.13701,0.16179,0.16433,0.13821,0.12082,0.10692
